AFFILIATION_ID|PROVIDER_ID|AFFILIATE_PROVIDER_ID|AFFILIATION_TYPE_CD|PREFERRED_AFFIL_FLAG|AFFILIATE_PAYABLE|PCP_FLAG|EFFECTIVE_DT|TERM_DT
BLA000074682^BLAIPA000036^20160101_000000.^BLA0NA|BLA000074682^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000074713^BLAIPA000007^20160101_000000.^BLA0NA|BLA000074713^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000074737^BLA000000005^20160101_000000.^BLA0NA|BLA000074737^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000074742^BLA000000005^20160101_000000.^BLA0NA|BLA000074742^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000074743^BLA000000005^20160101_000000.^BLA0NA|BLA000074743^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000074848^BLA000000008^20160101_000000.^BLA0NA|BLA000074848^BLA0NA|BLA000000008^BLA0NA||N|||2016-01-01|9999-12-31
BLA000074859^BLA000000008^20160101_000000.^BLA0NA|BLA000074859^BLA0NA|BLA000000008^BLA0NA||N|||2016-01-01|9999-12-31
BLA000074957^BLA000000011^20180101_000000.^BLA0NA|BLA000074957^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000074957^BLAIPA000051^20170901_000000.^BLA0NA|BLA000074957^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-09-01|2017-12-31
BLA000075173^BLAIPA000036^20160101_000000.^BLA0NA|BLA000075173^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075205^BLA000000004^20160122_000000.^BLA0NA|BLA000075205^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-22|9999-12-31
BLA000075251^BLA000000005^20160101_000000.^BLA0NA|BLA000075251^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075352^BLA000000009^20160501_000000.^BLA0NA|BLA000075352^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|2016-12-31
BLA000075352^BLAIPA000047^20170101_000000.^BLA0NA|BLA000075352^BLA0NA|BLAIPA000047^BLA0NA||N|||2017-01-01|9999-12-31
BLA000075437^BLA000000011^20180101_000000.^BLA0NA|BLA000075437^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000075458^BLA000000001^20160520_000000.^BLA0NA|BLA000075458^BLA0NA|BLA000000001^BLA0NA||N|||2016-05-20|9999-12-31
BLA000075459^BLA000000001^20160520_000000.^BLA0NA|BLA000075459^BLA0NA|BLA000000001^BLA0NA||N|||2016-05-20|9999-12-31
BLA000075467^BLAIPA000018^20160101_000000.^BLA0NA|BLA000075467^BLA0NA|BLAIPA000018^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075468^BLAIPA000018^20160101_000000.^BLA0NA|BLA000075468^BLA0NA|BLAIPA000018^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075674^BLAIPA000041^20160101_000000.^BLA0NA|BLA000075674^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075680^BLAIPA000041^20160101_000000.^BLA0NA|BLA000075680^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075685^BLAIPA000041^20160101_000000.^BLA0NA|BLA000075685^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075689^BLAIPA000041^20160101_000000.^BLA0NA|BLA000075689^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075693^BLAIPA000041^20160101_000000.^BLA0NA|BLA000075693^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075694^BLAIPA000041^20160101_000000.^BLA0NA|BLA000075694^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075698^BLAIPA000041^20160101_000000.^BLA0NA|BLA000075698^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075701^BLAIPA000041^20160101_000000.^BLA0NA|BLA000075701^BLA0NA|BLAIPA000041^BLA0NA||N|||2016-01-01|9999-12-31
BLA000075719^BLA000000009^20160722_000000.^BLA0NA|BLA000075719^BLA0NA|BLA000000009^BLA0NA||N|||2016-07-22|9999-12-31
BLA000075728^BLAIPA000051^20170101_000000.^BLA0NA|BLA000075728^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000075770^BLA000000011^20180101_000000.^BLA0NA|BLA000075770^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000076009^BLA000000008^20160601_000000.^BLA0NA|BLA000076009^BLA0NA|BLA000000008^BLA0NA||N|||2016-06-01|9999-12-31
BLA000076022^BLA000000001^20160101_000000.^BLA0NA|BLA000076022^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000076122^BLA000000011^20160421_000000.^BLA0NA|BLA000076122^BLA0NA|BLA000000011^BLA0NA||N|||2016-04-21|9999-12-31
BLA000076161^BLA000000005^20160125_000000.^BLA0NA|BLA000076161^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-25|9999-12-31
BLA000076338^BLAIPA000024^20160101_000000.^BLA0NA|BLA000076338^BLA0NA|BLAIPA000024^BLA0NA||N|||2016-01-01|9999-12-31
BLA000076339^BLA000000011^20180101_000000.^BLA0NA|BLA000076339^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000076341^BLA000000011^20180101_000000.^BLA0NA|BLA000076341^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000076586^BLA000000005^20160212_000000.^BLA0NA|BLA000076586^BLA0NA|BLA000000005^BLA0NA||N|||2016-02-12|9999-12-31
BLA000076677^BLAIPA000042^20160101_000000.^BLA0NA|BLA000076677^BLA0NA|BLAIPA000042^BLA0NA||N|||2016-01-01|9999-12-31
BLA000076685^BLA000000001^20160101_000000.^BLA0NA|BLA000076685^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000076711^BLA000000005^20160226_000000.^BLA0NA|BLA000076711^BLA0NA|BLA000000005^BLA0NA||N|||2016-02-26|9999-12-31
BLA000077115^BLAIPA000050^20160520_000000.^BLA0NA|BLA000077115^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-05-20|9999-12-31
BLA000077132^BLA000000008^20160520_000000.^BLA0NA|BLA000077132^BLA0NA|BLA000000008^BLA0NA||N|||2016-05-20|9999-12-31
BLA000077150^BLA000000009^20160520_000000.^BLA0NA|BLA000077150^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-20|2016-12-31
BLA000077150^BLAIPA000049^20170101_000000.^BLA0NA|BLA000077150^BLA0NA|BLAIPA000049^BLA0NA||N|||2017-01-01|9999-12-31
BLA000077250^BLA000000005^20160101_000000.^BLA0NA|BLA000077250^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000077263^BLA000000004^20160520_000000.^BLA0NA|BLA000077263^BLA0NA|BLA000000004^BLA0NA||N|||2016-05-20|9999-12-31
BLA000077312^BLAIPA000007^20160616_000000.^BLA0NA|BLA000077312^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-06-16|9999-12-31
BLA000077394^BLA000000009^20160401_000000.^BLA0NA|BLA000077394^BLA0NA|BLA000000009^BLA0NA||N|||2016-04-01|9999-12-31
BLA000077395^BLA000000009^20160401_000000.^BLA0NA|BLA000077395^BLA0NA|BLA000000009^BLA0NA||N|||2016-04-01|9999-12-31
BLA000077428^BLAIPA000007^20160101_000000.^BLA0NA|BLA000077428^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000077476^BLA000000009^20160616_000000.^BLA0NA|BLA000077476^BLA0NA|BLA000000009^BLA0NA||N|||2016-06-16|9999-12-31
BLA000077478^BLA000000005^20160418_000000.^BLA0NA|BLA000077478^BLA0NA|BLA000000005^BLA0NA||N|||2016-04-18|9999-12-31
BLA000077592^BLA000000005^20160101_000000.^BLA0NA|BLA000077592^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000077594^BLA000000009^20160501_000000.^BLA0NA|BLA000077594^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|9999-12-31
BLA000077895^BLA000000009^20180101_000000.^BLA0NA|BLA000077895^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000078007^BLA000000008^20160501_000000.^BLA0NA|BLA000078007^BLA0NA|BLA000000008^BLA0NA||N|||2016-05-01|9999-12-31
BLA000078073^BLA000000005^20160101_000000.^BLA0NA|BLA000078073^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000078157^BLAIPA000007^20160523_000000.^BLA0NA|BLA000078157^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-05-23|9999-12-31
BLA000078159^BLAIPA000007^20160523_000000.^BLA0NA|BLA000078159^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-05-23|9999-12-31
BLA000078161^BLAIPA000007^20160523_000000.^BLA0NA|BLA000078161^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-05-23|9999-12-31
BLA000078162^BLAIPA000007^20160523_000000.^BLA0NA|BLA000078162^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-05-23|9999-12-31
BLA000078163^BLAIPA000007^20160523_000000.^BLA0NA|BLA000078163^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-05-23|9999-12-31
BLA000078466^BLA000000004^20160831_000000.^BLA0NA|BLA000078466^BLA0NA|BLA000000004^BLA0NA||N|||2016-08-31|9999-12-31
BLA000078547^BLA000000008^20180101_000000.^BLA0NA|BLA000078547^BLA0NA|BLA000000008^BLA0NA||N|||2018-01-01|9999-12-31
BLA000078595^BLAIPA000016^20160425_000000.^BLA0NA|BLA000078595^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-04-25|9999-12-31
BLA000078598^BLA000000011^20160101_000000.^BLA0NA|BLA000078598^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000078623^BLA000000009^20180101_000000.^BLA0NA|BLA000078623^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000078625^BLA000000009^20180101_000000.^BLA0NA|BLA000078625^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000078699^BLA000000008^20160414_000000.^BLA0NA|BLA000078699^BLA0NA|BLA000000008^BLA0NA||N|||2016-04-14|9999-12-31
BLA000078749^BLAIPA000007^20160725_000000.^BLA0NA|BLA000078749^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-07-25|9999-12-31
BLA000078769^BLA000000004^20160831_000000.^BLA0NA|BLA000078769^BLA0NA|BLA000000004^BLA0NA||N|||2016-08-31|9999-12-31
BLA000078829^BLA000000011^20161020_000000.^BLA0NA|BLA000078829^BLA0NA|BLA000000011^BLA0NA||N|||2016-10-20|2016-12-31
BLA000078829^BLAIPA000051^20170101_000000.^BLA0NA|BLA000078829^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000078860^BLA000000011^20180101_000000.^BLA0NA|BLA000078860^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000079075^BLA000000009^20160916_000000.^BLA0NA|BLA000079075^BLA0NA|BLA000000009^BLA0NA||N|||2016-09-16|9999-12-31
BLA000079298^BLAIPA000007^20160725_000000.^BLA0NA|BLA000079298^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-07-25|9999-12-31
BLA000079354^BLA000000005^20160725_000000.^BLA0NA|BLA000079354^BLA0NA|BLA000000005^BLA0NA||N|||2016-07-25|9999-12-31
BLA000079360^BLA000000005^20160725_000000.^BLA0NA|BLA000079360^BLA0NA|BLA000000005^BLA0NA||N|||2016-07-25|9999-12-31
BLA000079415^BLA000000010^20161001_000000.^BLA0NA|BLA000079415^BLA0NA|BLA000000010^BLA0NA||N|||2016-10-01|2016-12-31
BLA000079415^BLAIPA000051^20170101_000000.^BLA0NA|BLA000079415^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000079622^BLA000000011^20160601_000000.^BLA0NA|BLA000079622^BLA0NA|BLA000000011^BLA0NA||N|||2016-06-01|2016-12-31
BLA000079622^BLAIPA000051^20170101_000000.^BLA0NA|BLA000079622^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000079645^BLAIPA000016^20160817_000000.^BLA0NA|BLA000079645^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-08-17|9999-12-31
BLA000079671^BLAIPA000007^20160822_000000.^BLA0NA|BLA000079671^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-08-22|9999-12-31
BLA000079751^BLA000000005^20160815_000000.^BLA0NA|BLA000079751^BLA0NA|BLA000000005^BLA0NA||N|||2016-08-15|9999-12-31
BLA000079763^BLA000000005^20160826_000000.^BLA0NA|BLA000079763^BLA0NA|BLA000000005^BLA0NA||N|||2016-08-26|9999-12-31
BLA000079792^BLA000000008^20161020_000000.^BLA0NA|BLA000079792^BLA0NA|BLA000000008^BLA0NA||N|||2016-10-20|9999-12-31
BLA000079818^BLA000000005^20160828_000000.^BLA0NA|BLA000079818^BLA0NA|BLA000000005^BLA0NA||N|||2016-08-28|9999-12-31
BLA000079825^BLA000000008^20161020_000000.^BLA0NA|BLA000079825^BLA0NA|BLA000000008^BLA0NA||N|||2016-10-20|9999-12-31
BLA000079854^BLAIPA000007^20160801_000000.^BLA0NA|BLA000079854^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-08-01|9999-12-31
BLA000079928^BLA000000009^20180101_000000.^BLA0NA|BLA000079928^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000079932^BLAIPA000051^20180101_000000.^BLA0NA|BLA000079932^BLA0NA|BLAIPA000051^BLA0NA||N|||2018-01-01|9999-12-31
BLA000079964^BLA000000010^20161118_000000.^BLA0NA|BLA000079964^BLA0NA|BLA000000010^BLA0NA||N|||2016-11-18|9999-12-31
BLA000079982^BLA000000011^20160301_000000.^BLA0NA|BLA000079982^BLA0NA|BLA000000011^BLA0NA||N|||2016-03-01|9999-12-31
BLA000080035^BLA000000011^20161215_000000.^BLA0NA|BLA000080035^BLA0NA|BLA000000011^BLA0NA||N|||2016-12-15|9999-12-31
BLA000080099^BLAIPA000007^20161003_000000.^BLA0NA|BLA000080099^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-10-03|9999-12-31
BLA000080146^BLA000000005^20160923_000000.^BLA0NA|BLA000080146^BLA0NA|BLA000000005^BLA0NA||N|||2016-09-23|9999-12-31
BLA000080177^BLA000000010^20171101_000000.^BLA0NA|BLA000080177^BLA0NA|BLA000000010^BLA0NA||N|||2017-11-01|9999-12-31
BLA000080178^BLA000000010^20160515_000000.^BLA0NA|BLA000080178^BLA0NA|BLA000000010^BLA0NA||N|||2016-05-15|9999-12-31
BLA000080179^BLA000000005^20160920_000000.^BLA0NA|BLA000080179^BLA0NA|BLA000000005^BLA0NA||N|||2016-09-20|9999-12-31
BLA000080189^BLA000000005^20160923_000000.^BLA0NA|BLA000080189^BLA0NA|BLA000000005^BLA0NA||N|||2016-09-23|9999-12-31
BLA000080190^BLA000000005^20160923_000000.^BLA0NA|BLA000080190^BLA0NA|BLA000000005^BLA0NA||N|||2016-09-23|9999-12-31
BLA000080263^BLA000000008^20161101_000000.^BLA0NA|BLA000080263^BLA0NA|BLA000000008^BLA0NA||N|||2016-11-01|2016-12-31
BLA000080263^BLAIPA000051^20170101_000000.^BLA0NA|BLA000080263^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000080264^BLA000000011^20160701_000000.^BLA0NA|BLA000080264^BLA0NA|BLA000000011^BLA0NA||N|||2016-07-01|2016-12-31
BLA000080264^BLAIPA000051^20170101_000000.^BLA0NA|BLA000080264^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000080272^BLA000000008^20161020_000000.^BLA0NA|BLA000080272^BLA0NA|BLA000000008^BLA0NA||N|||2016-10-20|9999-12-31
BLA000080342^BLA000000011^20160601_000000.^BLA0NA|BLA000080342^BLA0NA|BLA000000011^BLA0NA||N|||2016-06-01|2016-12-31
BLA000080342^BLAIPA000051^20170101_000000.^BLA0NA|BLA000080342^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000080434^BLA000000009^20161208_000000.^BLA0NA|BLA000080434^BLA0NA|BLA000000009^BLA0NA||N|||2016-12-08|2016-12-31
BLA000080434^BLAIPA000047^20170101_000000.^BLA0NA|BLA000080434^BLA0NA|BLAIPA000047^BLA0NA||N|||2017-01-01|9999-12-31
BLA000080478^BLA000000009^20161005_000000.^BLA0NA|BLA000080478^BLA0NA|BLA000000009^BLA0NA||N|||2016-10-05|9999-12-31
BLA000080543^BLAIPA000013^20161118_000000.^BLA0NA|BLA000080543^BLA0NA|BLAIPA000013^BLA0NA||N|||2016-11-18|9999-12-31
BLA000080592^BLA000000009^20180101_000000.^BLA0NA|BLA000080592^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000080626^BLA000000011^20160901_000000.^BLA0NA|BLA000080626^BLA0NA|BLA000000011^BLA0NA||N|||2016-09-01|9999-12-31
BLA000080904^BLA000000011^20180101_000000.^BLA0NA|BLA000080904^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000081044^BLAIPA000051^20170120_000000.^BLA0NA|BLA000081044^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-20|9999-12-31
BLA000081045^BLAIPA000051^20170120_000000.^BLA0NA|BLA000081045^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-20|9999-12-31
BLA000081078^BLA000000009^20170120_000000.^BLA0NA|BLA000081078^BLA0NA|BLA000000009^BLA0NA||N|||2017-01-20|9999-12-31
BLA000081082^BLA000000005^20161202_000000.^BLA0NA|BLA000081082^BLA0NA|BLA000000005^BLA0NA||N|||2016-12-02|9999-12-31
BLA000081084^BLA000000005^20161121_000000.^BLA0NA|BLA000081084^BLA0NA|BLA000000005^BLA0NA||N|||2016-11-21|9999-12-31
BLA000081092^BLA000000005^20161121_000000.^BLA0NA|BLA000081092^BLA0NA|BLA000000005^BLA0NA||N|||2016-11-21|9999-12-31
BLA000081141^BLA000000009^20160801_000000.^BLA0NA|BLA000081141^BLA0NA|BLA000000009^BLA0NA||N|||2016-08-01|2016-12-31
BLA000081141^BLAIPA000051^20170101_000000.^BLA0NA|BLA000081141^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000081935^BLA000000010^20160516_000000.^BLA0NA|BLA000081935^BLA0NA|BLA000000010^BLA0NA||N|||2016-05-16|9999-12-31
BLA000081974^BLAIPA000017^20160101_000000.^BLA0NA|BLA000081974^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000082076^BLA000000005^20161231_000000.^BLA0NA|BLA000082076^BLA0NA|BLA000000005^BLA0NA||N|||2016-12-31|9999-12-31
BLA000082130^BLAIPA000042^20170216_000000.^BLA0NA|BLA000082130^BLA0NA|BLAIPA000042^BLA0NA||N|||2017-02-16|9999-12-31
BLA000082131^BLAIPA000042^20170216_000000.^BLA0NA|BLA000082131^BLA0NA|BLAIPA000042^BLA0NA||N|||2017-02-16|9999-12-31
BLA000082245^BLAIPA000007^20170110_000000.^BLA0NA|BLA000082245^BLA0NA|BLAIPA000007^BLA0NA||N|||2017-01-10|9999-12-31
BLA000082334^BLA000000009^20180101_000000.^BLA0NA|BLA000082334^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000082360^BLA000000009^20180101_000000.^BLA0NA|BLA000082360^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000082403^BLA000000009^20180101_000000.^BLA0NA|BLA000082403^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000082409^BLA000000009^20180101_000000.^BLA0NA|BLA000082409^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000082554^BLAIPA000051^20170101_000000.^BLA0NA|BLA000082554^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000082595^BLA000000009^20180101_000000.^BLA0NA|BLA000082595^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000082888^BLA000000005^20170116_000000.^BLA0NA|BLA000082888^BLA0NA|BLA000000005^BLA0NA||N|||2017-01-16|9999-12-31
BLA000083021^BLA000000001^20160818_000000.^BLA0NA|BLA000083021^BLA0NA|BLA000000001^BLA0NA||N|||2016-08-18|9999-12-31
BLA000083101^BLAIPA000050^20170420_000000.^BLA0NA|BLA000083101^BLA0NA|BLAIPA000050^BLA0NA||N|||2017-04-20|9999-12-31
BLA000083258^BLAIPA000050^20170120_000000.^BLA0NA|BLA000083258^BLA0NA|BLAIPA000050^BLA0NA||N|||2017-01-20|9999-12-31
BLA000083343^BLAIPA000017^20160101_000000.^BLA0NA|BLA000083343^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000083390^BLAIPA000050^20160101_000000.^BLA0NA|BLA000083390^BLA0NA|BLAIPA000050^BLA0NA||N|||2016-01-01|9999-12-31
BLA000083664^BLA000000005^20170224_000000.^BLA0NA|BLA000083664^BLA0NA|BLA000000005^BLA0NA||N|||2017-02-24|9999-12-31
BLA000083736^BLAIPA000007^20170301_000000.^BLA0NA|BLA000083736^BLA0NA|BLAIPA000007^BLA0NA||N|||2017-03-01|9999-12-31
BLA000083791^BLAIPA000017^20160101_000000.^BLA0NA|BLA000083791^BLA0NA|BLAIPA000017^BLA0NA||N|||2016-01-01|9999-12-31
BLA000083910^BLAIPA000051^20170501_000000.^BLA0NA|BLA000083910^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-05-01|9999-12-31
BLA000083927^BLA000000010^20180101_000000.^BLA0NA|BLA000083927^BLA0NA|BLA000000010^BLA0NA||N|||2018-01-01|9999-12-31
BLA000083968^BLAIPA000042^20170519_000000.^BLA0NA|BLA000083968^BLA0NA|BLAIPA000042^BLA0NA||N|||2017-05-19|9999-12-31
BLA000084159^BLA000000010^20170519_000000.^BLA0NA|BLA000084159^BLA0NA|BLA000000010^BLA0NA||N|||2017-05-19|9999-12-31
BLA000084221^BLA000000005^20160101_000000.^BLA0NA|BLA000084221^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000084239^BLA000000005^20170423_000000.^BLA0NA|BLA000084239^BLA0NA|BLA000000005^BLA0NA||N|||2017-04-23|9999-12-31
BLA000084240^BLA000000005^20170423_000000.^BLA0NA|BLA000084240^BLA0NA|BLA000000005^BLA0NA||N|||2017-04-23|9999-12-31
BLA000084351^BLAIPA000033^20161201_000000.^BLA0NA|BLA000084351^BLA0NA|BLAIPA000033^BLA0NA||N|||2016-12-01|9999-12-31
BLA000084429^BLA000000010^20170401_000000.^BLA0NA|BLA000084429^BLA0NA|BLA000000010^BLA0NA||N|||2017-04-01|9999-12-31
BLA000084503^BLA000000008^20180101_000000.^BLA0NA|BLA000084503^BLA0NA|BLA000000008^BLA0NA||N|||2018-01-01|9999-12-31
BLA000084526^BLA000000005^20170424_000000.^BLA0NA|BLA000084526^BLA0NA|BLA000000005^BLA0NA||N|||2017-04-24|9999-12-31
BLA000084529^BLA000000005^20170417_000000.^BLA0NA|BLA000084529^BLA0NA|BLA000000005^BLA0NA||N|||2017-04-17|9999-12-31
BLA000084742^BLAIPA000036^20170615_000000.^BLA0NA|BLA000084742^BLA0NA|BLAIPA000036^BLA0NA||N|||2017-06-15|9999-12-31
BLA000084790^BLAIPA000007^20170508_000000.^BLA0NA|BLA000084790^BLA0NA|BLAIPA000007^BLA0NA||N|||2017-05-08|9999-12-31
BLA000084970^BLA000000005^20160101_000000.^BLA0NA|BLA000084970^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000084974^BLA000000009^20170501_000000.^BLA0NA|BLA000084974^BLA0NA|BLA000000009^BLA0NA||N|||2017-05-01|9999-12-31
BLA000085074^BLA000000011^20170901_000000.^BLA0NA|BLA000085074^BLA0NA|BLA000000011^BLA0NA||N|||2017-09-01|9999-12-31
BLA000085186^BLA000000010^20180101_000000.^BLA0NA|BLA000085186^BLA0NA|BLA000000010^BLA0NA||N|||2018-01-01|9999-12-31
BLA000085344^BLA000000008^20180101_000000.^BLA0NA|BLA000085344^BLA0NA|BLA000000008^BLA0NA||N|||2018-01-01|9999-12-31
BLA000085382^BLA000000001^20160101_000000.^BLA0NA|BLA000085382^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000085385^BLA000000001^20170721_000000.^BLA0NA|BLA000085385^BLA0NA|BLA000000001^BLA0NA||N|||2017-07-21|9999-12-31
BLA000085448^BLA000000005^20160101_000000.^BLA0NA|BLA000085448^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000085486^BLA000000008^20160401_000000.^BLA0NA|BLA000085486^BLA0NA|BLA000000008^BLA0NA||N|||2016-04-01|9999-12-31
BLA000085567^BLA000000011^20160501_000000.^BLA0NA|BLA000085567^BLA0NA|BLA000000011^BLA0NA||N|||2016-05-01|9999-12-31
BLA000085713^BLA000000010^20180101_000000.^BLA0NA|BLA000085713^BLA0NA|BLA000000010^BLA0NA||N|||2018-01-01|9999-12-31
BLA000085826^BLAIPA000007^20170719_000000.^BLA0NA|BLA000085826^BLA0NA|BLAIPA000007^BLA0NA||N|||2017-07-19|9999-12-31
BLA000085930^BLA000000004^20170701_000000.^BLA0NA|BLA000085930^BLA0NA|BLA000000004^BLA0NA||N|||2017-07-01|9999-12-31
BLA000086078^BLA000000005^20170728_000000.^BLA0NA|BLA000086078^BLA0NA|BLA000000005^BLA0NA||N|||2017-07-28|9999-12-31
BLA000086083^BLA000000005^20170728_000000.^BLA0NA|BLA000086083^BLA0NA|BLA000000005^BLA0NA||N|||2017-07-28|9999-12-31
BLA000086098^BLA000000010^20170922_000000.^BLA0NA|BLA000086098^BLA0NA|BLA000000010^BLA0NA||N|||2017-09-22|9999-12-31
BLA000086182^BLA000000009^20180101_000000.^BLA0NA|BLA000086182^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000086364^BLAIPA000013^20170922_000000.^BLA0NA|BLA000086364^BLA0NA|BLAIPA000013^BLA0NA||N|||2017-09-22|9999-12-31
BLA000086375^BLAIPA000007^20171019_000000.^BLA0NA|BLA000086375^BLA0NA|BLAIPA000007^BLA0NA||N|||2017-10-19|9999-12-31
BLA000086413^BLA000000005^20170812_000000.^BLA0NA|BLA000086413^BLA0NA|BLA000000005^BLA0NA||N|||2017-08-12|9999-12-31
BLA000086455^BLAIPA000051^20170821_000000.^BLA0NA|BLA000086455^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-08-21|9999-12-31
BLA000086607^BLAIPA000017^20170922_000000.^BLA0NA|BLA000086607^BLA0NA|BLAIPA000017^BLA0NA||N|||2017-09-22|9999-12-31
BLA000086685^BLA000000011^20180101_000000.^BLA0NA|BLA000086685^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000086861^BLA000000005^20180101_000000.^BLA0NA|BLA000086861^BLA0NA|BLA000000005^BLA0NA||N|||2018-01-01|9999-12-31
